,username,fullName,biography,externalUrl,followersCount,followsCount,hasChannel,highlightReelCount,isBusinessAccount,joinedRecently,businessCategoryName,private,verified,profilePicUrl,postsCount,med_likes,status
462,amirreza_fakhrani1386,,,False,48.0,334.0,False,0.0,False,False,,False,False,True,0.0,,0
463,miss_kisser,Kisser Elikem,😊,False,869.0,765.0,False,0.0,False,False,,False,False,True,0.0,,1
464,goldanreza,,,False,134.0,4554.0,False,0.0,False,False,,False,False,True,10.0,2.0,0
465,thenengers,Nengi Adoki,"The MOST TOASTED GIRL
Joy #Jujustories🍦 
GM #AMenakhe 🎲
Lola #themensclub 👄
Ms.Kim #backtoschool 🎒 
Lily #AMforbidden 🥀
🎭 🎥 Thespian
Creative Genius 🔥",True,44627.0,1693.0,False,4.0,False,False,,False,False,True,842.0,482.5,1
466,sanazz498,,,False,5.0,125.0,False,0.0,False,False,,False,False,True,4.0,0.0,0
467,ebo_kayn,Ebo Kayn,"Goofy, Free Spirited & a Mel 🤓💃🏾🕺
Freelance Designer: @kaynotezgh",False,443.0,392.0,False,3.0,False,False,,False,False,True,9.0,65.0,1
468,keziahmante,Keziah Mante,God Girl 😇                                              @rubygarnetrealty                                                   Romans 9:15-16🙏🏽🙏🏽🙏🏽,True,1090.0,679.0,False,2.0,False,False,,False,False,True,6.0,87.5,1
469,blaq_sey,UNCLE BL∆Q•🇬🇭🇨🇦,"•Road Engineer •Life guard •Baller •Merman •Designer               
👻: UNCLE BL∆Q
~LFC ~Celtics 
#Number9 #SeylorsCrew",False,1583.0,1122.0,False,1.0,False,False,,False,False,True,36.0,106.5,1
470,_bhar_bie,Barbara Emefa,"“Out of clutter, find simplicity.
From discord, find harmony.
In the middle of difficulty lies opportunity.”
God first
Proudly Black🇬🇭",False,281.0,214.0,False,0.0,False,False,,False,False,True,0.0,,1
471,ata.na2222,,,False,66.0,5088.0,False,0.0,False,False,,False,False,True,22.0,0.0,0
472,nazanin.sh9923,,اهل دل هستی فالو کن😋😋😋,False,64.0,5831.0,False,0.0,False,False,,True,False,True,23.0,,0
473,ayikaileyy,Emmanuella Tagoe🙇❤,"Jesus❤️
Biomedical Engineering👷🏾‍♀️💕
You can never do it alone, fall back on Jesus💕🥳
He called you after all- He won’t fail you😘",False,909.0,831.0,False,0.0,False,False,,True,False,True,7.0,,1
474,saman311311,saman311311,,False,81.0,3072.0,False,0.0,False,False,,False,False,True,23.0,3.0,0
475,takpar7173,😈ALIREZA😈,"#شدم.پسری✟⃝❥
#بی.اعصاب✟⃝❥
#تخص.✟⃝❥
#خشمگیݩ.✟⃝❥
#روانی.✟⃝❥
#دیونح.✟⃝❥
#درم.پسر.خوبی.میشم.✟⃝❥
▬▬▬▭▭▭۵۰⃝٪❥
#اوخ.نشد.ایشالله.سال.دیگ.✟⃝❥
#من.اینم.دیگ❥(:",False,2539.0,6343.0,False,1.0,False,False,,False,False,True,29.0,90.5,0
476,raymond_oppdap,Raymond Oppong,,False,530.0,363.0,False,0.0,False,False,,False,False,True,41.0,64.5,1
477,kara1.230,,,False,59.0,1806.0,False,0.0,False,False,,False,False,True,5.0,0.0,0
478,kizito_amartey,kizito,Clergy | Artist | Lecturer | Consultant | Speaker,False,1707.0,1456.0,False,0.0,False,False,,True,False,True,747.0,,1
479,afua_dee,Daisy Dotse,,False,821.0,854.0,False,0.0,False,False,,False,False,True,7.0,194.0,1
480,homeland_golshahr,صفحه رسمی سایت مسکن هوم لند,"•نمایندگی ترکیه،گرجستان درالبرز
•خرید،فروش،رهن،اجاره در کرج
#هوم_لند_گلشهر
شماره واتساپ 09011612323
تلفن سایت 02634094744",False,12075.0,289.0,False,4.0,True,False,Professional Services,False,False,True,269.0,19.5,0
481,dr_nuellie_,Emma💋nuella,| Christian | Pharmacist | Singer | Health Advocate |,True,27404.0,1121.0,False,3.0,False,False,,False,False,True,185.0,1314.5,1
482,agayezifake69,,,False,173.0,6173.0,False,0.0,False,False,,False,False,True,10.0,0.0,0
483,aaaa67647,,,False,194.0,5798.0,False,0.0,False,False,,False,False,True,22.0,8.0,0
484,saintjacinta,Jacinta Cobbinah🤑,J the moneyvangelist💸🤩,False,4937.0,3470.0,False,1.0,False,False,,False,False,True,5.0,1370.0,1
485,thearinolao,Arin,"Rara Avis 🕊 
Multihyphenate 
Creative Director, Art & Cultural Curator
Work: @nolablackng @thecell.co @the.tyedyeshopng 
📩 - aarinola3@gmail.com",True,402061.0,990.0,False,4.0,False,False,,False,True,True,239.0,1897.0,1
486,taha00755,taha00755,,False,76.0,5951.0,False,0.0,False,False,,False,False,True,22.0,2.5,0
487,naa_adjel,Hannah Ashong,,False,737.0,1024.0,False,0.0,False,False,,False,False,True,2.0,116.0,1
488,adesuaetomi,Adesua Etomi-Wellington,"President SGA (simple girls association) 
Lagos | London | L.A",True,5187635.0,980.0,False,0.0,False,False,,False,True,True,1134.0,152601.5,1
489,mina.898900,mina.8989,,False,68.0,3660.0,False,0.0,False,False,,True,False,True,23.0,,0
490,maryam_asllamii,maryam_asllamii,,False,88.0,4847.0,False,0.0,False,False,,True,False,True,23.0,,0
491,ali__aq101,علي ياسر,رد فولو حساب للتفاعل,True,65.0,1205.0,False,0.0,False,False,,False,False,True,4.0,2.0,0
492,dee_dharling,Dee_dharling,"✳️New and pre-owned clothes, shoes, jewelry and accessories. 
 ✳️Delivery at a fee.Momo 0556981889.                     ❌No exchange ❌No refunds",False,1263.0,1242.0,False,0.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,499.0,2.5,1
493,wewe8485,Wewe,,False,0.0,1.0,False,0.0,False,False,,False,False,True,0.0,,0
494,shahen.838,,,False,56.0,2950.0,False,0.0,False,False,,True,False,True,0.0,,0
495,chrizloves,Chriza Ashie -Loves,,False,541.0,606.0,False,1.0,False,False,,False,False,True,5.0,69.0,1
496,jahni111,,,False,109.0,6019.0,False,1.0,False,False,,False,False,True,8.0,3.5,0
497,maryam_heidary021,maryam,"🇮🇷تابع قوانین جمهوری اسلامی ایران
لطفا انتقاد و نظرتونو با احترام بیان کنید",False,123.0,6339.0,False,0.0,False,False,,True,False,True,4.0,,0
498,pekayyyyyy,PaaKwesi Hughes,|| G·O·D || 🇬🇭🌍,False,1132.0,977.0,False,0.0,False,False,,True,False,True,7.0,,1
499,joanbaluo,Joan Baluo,"But for His Grace🙏
Sustained by Grace🙌💕",False,614.0,917.0,False,3.0,False,False,,False,False,True,111.0,35.0,1
500,millinery_by_jess,Jessica Miller,"Exquisite handmade hats, hatinators and fascinators.
Contact: 0572111778/ 0507406075/ 0559049115
Location: Dadebu Road
Nyaniba Estates, Osu",True,1257.0,3202.0,False,4.0,True,False,,False,False,True,48.0,45.0,1
501,mobg488,,,False,291.0,4558.0,False,0.0,False,False,,False,False,True,10.0,1.0,0
502,nazn.__,Nana Ama,,False,1116.0,1016.0,False,0.0,False,False,,True,False,True,49.0,,1
503,princess_burland,AMA BURLAND | CONTENT CREATOR,"✨Business Page @diya_organics_ 
✨Lifestyle & Travel Content Creator
✉️: amaburlandbusiness@gmail.com",True,229536.0,942.0,False,21.0,True,False,Creators & Celebrities,False,False,True,110.0,8029.5,1
504,adekunlegold,Tio Tequila,The Greatest Showman🎙🕺🏾,True,9128655.0,692.0,False,5.0,False,False,,False,True,True,1371.0,29084.0,1
505,st_butterfly_,Beata Lamisi Akusung,,False,274.0,269.0,False,0.0,False,False,,False,False,True,0.0,,1
506,ali7.8015,علی😈🐍,https://youtu.be/h5qcriHuUrc,False,76.0,6134.0,False,0.0,False,False,,False,False,True,10.0,1.0,0
507,eveoppong,Evelyn Sefakor Oppong-Dapaah,"""IT'S THE GOD IN ME"" #BLESSED&GRATEFUL",False,541.0,561.0,False,0.0,False,False,,True,False,True,173.0,,1
508,ansar_r154,Ansar_r1,Afsayd elam mikone,False,106.0,7037.0,False,0.0,False,False,,False,False,True,4.0,2.0,0
509,benaya_official,Be Naya,"The official Instagram account of BE NAYA.
We ship worldwide!",True,21999.0,0.0,False,1.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,617.0,126.0,1
510,inix34,,,False,72.0,1062.0,False,0.0,False,False,,False,False,True,29.0,0.0,0
511,ko8888kab,,,False,106.0,6295.0,False,0.0,False,False,,False,False,True,4.0,5.0,0
512,sarafon93,,,False,102.0,7159.0,False,0.0,False,False,,False,False,True,22.0,1.0,0
513,0n_77884,فطومه🧿,"لا تغير نفسك بسبب شخص ..
ولا تقلد احد ..
ولا تتبع اي كلام تسمعه ..
ولا تاذي نفسك بسبب شخص ..",False,105.0,6068.0,False,0.0,False,False,,False,False,True,4.0,11.0,0
514,meti084,,,False,41.0,710.0,False,0.0,False,False,,False,False,True,4.0,0.0,0
515,sadegh_abde,,,False,0.0,0.0,False,0.0,False,False,,False,False,True,0.0,,0
516,tettey_mants3,Nii Tettey Ayi-tetteh,,False,205.0,315.0,False,2.0,False,False,,False,False,True,43.0,28.0,1
517,karenelesi,Karen Elesi Klo,"Spoken Wordist,influencer and a Medical Doctor",False,1457.0,1469.0,False,0.0,False,False,,True,False,True,43.0,,1
518,michie_opoku,Michelle Opoku,God 🙏 music💫dance,True,479.0,473.0,False,0.0,False,False,,False,False,True,45.0,75.5,1
519,jeswin_al,Jeswin Ashie-Loves,"International trade expert✈🚢🛫
@win_sometrade 🌍
GH🇬🇭/CH🇨🇳",True,547.0,510.0,False,1.0,True,False,Creators & Celebrities,False,False,True,54.0,36.5,1
520,mobinaa.ah1,mobi,Tasalay del....,False,33.0,1733.0,False,0.0,False,False,,True,False,True,22.0,,0
521,Restricted profile,,,True,,,,,,,,,,True,,,1
522,Restricted profile,,,True,,,,,,,,,,True,,,0
523,mobina_plvj,A❤️,دایرکت =بلاک,False,767.0,7303.0,False,2.0,False,False,,False,False,True,11.0,44.0,0
524,fafalianoo,Aliiiiii,,False,116.0,6189.0,False,0.0,False,False,,False,False,True,10.0,6.0,0
525,k_w_a_ku,Ofori Daniel,"Owuraku🥂💵
♒️ Aquarius ♒️ 
@Menscookgh 👨‍🍳
Old school 🎶
👑❤️🥂Mummy.",False,1691.0,630.0,False,2.0,False,False,,False,False,True,0.0,,1
526,stanleyshofar,Stanley Owusu Ansah,"☆. Love is the greatest Jesus Christ is Love♥️ Jesus is the reason why I blow🎺📯♥️
Kindly Subscribe to my YouTube channel for divine refreshment 👇",True,889.0,409.0,False,2.0,False,False,,False,False,True,39.0,148.0,1
527,nha_ddie,Ewurabena Aggrey,"Ghana🇬🇭
Food🥗
RGN👩‍⚕️",False,1667.0,2148.0,False,1.0,False,False,,False,False,True,2.0,388.0,1
528,bita8722,,,False,76.0,2237.0,False,0.0,False,False,,False,False,True,4.0,11.5,0
529,six._.time,six.time,,False,94.0,3252.0,False,0.0,False,False,,False,False,True,0.0,,0
530,mahsom458,mahsom,"#tataloo 
#iran
#queen",False,138.0,6573.0,False,0.0,False,False,,False,False,True,4.0,16.5,0
531,abtin_xx19,,♦️🧿ابتین یوسف شاهی  از    ساری( رفیق=مادر =فوتبال😉⚽️💚)♤◇♡♧ ♤◇♡♧ 🧿♦️🪄,False,948.0,2986.0,False,0.0,False,False,,False,False,True,25.0,38.0,0
532,kimy_am,,,False,75.0,6083.0,False,0.0,False,False,,False,False,True,4.0,1.5,0
533,mmcchoir,Manna Mission Church Choir,Official IG page of Manna Mission Church Choir -Teshie,False,218.0,221.0,False,1.0,False,False,,False,False,True,46.0,24.5,1
534,zxcvbnmqwertyuiop881,,,False,81.0,3895.0,False,0.0,False,False,,False,False,True,9.0,2.0,0
535,ama_afrak,Gladys Ama Konadu🇮🇹🇬🇭🇳🇱🇬🇧,"The Jesus Kind of Girl
Educationist @gsconsult_gh                                  Doctoral Researcher @unistrathclyde",False,1010.0,3020.0,False,8.0,False,False,,False,False,True,16.0,70.5,1
536,oxfat1,بک بدهههه,نن,False,112.0,2901.0,False,0.0,False,False,,False,False,True,22.0,0.0,0
537,prillaarmah,Prilla Nash Armah,"God's own Nashbabe💞
Music lover
SmilingBenz
Your favourite Queen🌟",False,494.0,388.0,False,1.0,False,False,,False,False,True,49.0,29.0,1
538,nellarosee,Nella Rose,"YouTuber🇬🇧 750K Subs+81 Mill Views
As seen on @prettylittlething @mtvcatfish @spotifyuk @bet @netflix @footasylum @brits @sky_uk @moboawards @jblaudio",True,620704.0,490.0,False,5.0,False,False,,False,True,True,934.0,25016.5,1
539,toma56125612,Fati56125612,,False,103.0,6327.0,False,0.0,False,False,,False,False,True,8.0,3.0,0
540,thabangmolaba_,Abuti Thabi,"Actor • Dark Horse • Dominant Silverback 🦍 
📧 : info@thabangmolaba.co.za",True,642491.0,1327.0,False,7.0,True,False,Creators & Celebrities,False,True,True,139.0,80793.5,1
541,naa_mo_mo,Sharon Amanda,"Mrs. T
Kindly follow my business page @fragrance_store_gh",False,522.0,476.0,False,1.0,False,False,,False,False,True,285.0,17.0,1
542,mohana.rezayiii,,"1380👌
Box💪🤫
Mordadi❤
Perspolis😉
Pv🔐
Jast god💓",False,164.0,4854.0,False,0.0,False,False,,False,False,True,5.0,29.0,0
543,3hrbf.f,,,False,237.0,5931.0,False,0.0,False,False,,False,False,True,4.0,38.5,0
544,nasi.m1596,nasim,"tehran🏠
tirmahi 🎉🎁",False,40.0,2508.0,False,0.0,False,False,,True,False,True,22.0,,0
545,moh.ammad109,,,False,0.0,14.0,False,0.0,False,False,,False,False,True,0.0,,0
546,adobemessiah,Nana Chere II,"⏳JESUS CHRIST 
⏳Creative Director @3musictv 
⏳Co-Founder & Creative Director @themsgds  
⏳Arts Development & Advocacy 
I am @nanachereii",True,6717.0,2824.0,False,7.0,False,False,,False,False,True,65.0,458.5,1
547,sefiane50,,,False,142.0,5844.0,False,0.0,False,False,,False,False,True,4.0,3.0,0
548,alimohamadi4487,,,False,64.0,5267.0,False,0.0,False,False,,True,False,True,10.0,,0
549,keziah.kumah,Keziah Kumah,"Christian🙏
Impact Keziah💯
In training: Content writing, 
Editor & Personal Branding Coach. 
@sophis_tikay shoe gallery. 
Trendy flats, shoes & heels😉😘",False,405.0,691.0,False,4.0,False,False,,False,False,True,73.0,14.0,1
550,i_am_amarkour,Nana Aba Ayittah,"I_Am_A_Child_Of_GOD🥰
The Love Of God Is REAL!!!",False,1002.0,497.0,False,0.0,False,False,,False,False,True,8.0,214.0,1
551,jasnibso,jasmine Smith 💓😘💋🥰❤️,,False,407.0,307.0,False,0.0,True,False,Lifestyle Services,False,False,True,57.0,40.0,1
552,omidahmad12345,omid,,False,114.0,4458.0,False,0.0,False,False,,False,False,True,8.0,3.0,0
553,oria_xx,Gloria,,False,1066.0,972.0,False,1.0,False,False,,False,False,True,11.0,331.0,1
554,glamfactorygh,Glam Factorygh,"Luxury Beauty Studio by @hosi_sisters 
𝐌𝐢𝐧𝐤 𝐋𝐚𝐬𝐡 𝐄𝐱𝐭𝐞𝐧𝐬𝐢𝐨𝐧𝐬 | 𝐁𝐫𝐨𝐰 𝐋𝐚𝐦𝐢𝐧𝐚𝐭𝐢𝐨𝐧 | 𝐌𝐚𝐤𝐞𝐮𝐩 | 𝐇𝐚𝐢𝐫
📍 Haatso, Accra
Click link below to book an appointment",False,9016.0,2331.0,False,6.0,False,False,,False,False,True,55.0,12.0,1
555,aaa.aa6558,,,False,47.0,544.0,False,0.0,False,False,,False,False,True,5.0,0.0,0
556,kkll124500,,,False,72.0,5982.0,False,0.0,False,False,,True,False,True,4.0,,0
557,rizmoj,Rizmoj,,False,0.0,1.0,False,0.0,False,False,,False,False,True,0.0,,0
558,nancyisimeofficial,Nancy.E.Isime,"5ft11""of Undiluted Goodness🌟
Exec.Producer/Creator- @thenancyisimeshow_ 
Multi-Award Winning TV Host
CEO Nip Studios 
📧- booknancyisime@gmail.com",True,4822676.0,932.0,False,6.0,False,False,,False,True,True,3583.0,81041.5,1
559,jahni2222,,,False,102.0,6053.0,False,0.0,False,False,,False,False,True,6.0,6.5,0
560,enyonamhosi,Enyonam Hosi,"Lifestyle | Fashion | Beauty 
💕Shop @_glowic
Co-founder @glamfactorygh",True,153048.0,513.0,False,7.0,False,False,,False,False,True,47.0,1364.5,1
561,ayo_olla,AYOOLA AYOLOLA,"INQUIRIES
spgmanagers@gmail.com
.
JESUS IS LORD",False,278624.0,1445.0,False,4.0,False,False,,False,True,True,106.0,6362.0,1
562,sar_inaah,👽SARINA👽,,False,91.0,1990.0,False,0.0,False,False,,False,False,True,23.0,0.0,0
563,international_shartty,Charlotte Anima Nketia,"God’s Favorite❤️
@doc_kloset @sharttyz_kitchen 
November Queen👸🎂",False,1588.0,1279.0,False,13.0,True,False,Creators & Celebrities,False,False,True,126.0,28.0,1
564,golmar0543,,,False,146.0,6547.0,False,0.0,False,False,,False,False,True,10.0,1.0,0
565,asak778,,,False,38.0,318.0,False,0.0,False,False,,False,False,True,24.0,0.0,0
566,ayeh_1queen,آیه میربلوچزهی,,False,183.0,4411.0,False,0.0,False,False,,False,False,True,5.0,44.0,0
567,therealsinach,Sinach,New book available to order:,True,1652657.0,1793.0,False,14.0,False,False,,False,True,True,5878.0,1582.5,1
568,mzmaameesi,Mzmams,"I’m a God girl 👧 
Music lover🎵 
Lawyer in the making💃🏿
Business account @hairsmith_gh",False,2154.0,2062.0,False,0.0,False,False,,True,False,True,28.0,,1
569,mohammad_toorke,👑mohammad👑,Jhh hfts hies jkjdr syuhc,False,10.0,575.0,False,0.0,False,False,,False,False,True,3.0,3.0,0
570,mitra_____780,,,False,70.0,565.0,False,0.0,False,False,,False,False,True,22.0,0.0,0
571,daa_anaaa,Dana,,False,47.0,1600.0,False,0.0,True,False,Professional Services,False,False,True,5.0,0.0,0
572,anistelnibso,Anistel Naa Atswei Sowah,"Buz page: @flawless_skin_secret 
🌺God is great🌺
Student 🌸Entrepreneur
Studies at University of Professional Studies,Accra",False,993.0,328.0,False,0.0,False,False,,False,False,True,17.0,55.0,1
573,mitrataghizade003,,,False,61.0,2566.0,False,0.0,False,False,,True,False,True,6.0,,0
574,sooltan880,sooltan,,False,5.0,0.0,False,0.0,False,False,,False,False,True,0.0,,0
575,unkn_own1486,,,False,0.0,0.0,False,0.0,False,False,,False,False,True,0.0,,0
576,yastunes_222,,,False,83.0,5491.0,False,0.0,False,False,,False,False,True,4.0,1.0,0
577,shey.da607,,,False,0.0,0.0,False,0.0,False,False,,False,False,True,0.0,,0
578,reza13_43,,,False,66.0,35.0,False,0.0,False,False,,False,False,True,0.0,,0
579,rosie_redeemed,Rosie,"Now on @_therealrosie_  go follow!
🔆I Thess. 4:11
🔆Theology + Art",False,34.0,43.0,False,0.0,False,False,,True,False,True,25.0,,1
580,r.e.g.i.s_,Regis Akusung,"🇬🇭🇿🇦
God's very own😍
Mum's favourite son😍
Award 🥇 Winning Fashion Designer
Creative Director @by_regisklothing
Business page @wrappingbay_gh
Godlife.",False,1672.0,1018.0,False,0.0,False,False,,True,False,True,398.0,57.0,1
581,abdolah.zz,abdolah.zz,,False,55.0,183.0,False,0.0,False,False,,False,False,True,0.0,,0
582,yoyo.s_pixel,Yohan,Perspective | Landscape | Lowlight | Nature | Video-Transitioning,True,880.0,542.0,False,0.0,True,False,Food & Personal Goods,False,False,True,455.0,40.0,1
583,ghalbeyakhi1290,,,False,92.0,6327.0,False,0.0,False,False,,False,False,True,16.0,5.0,0
584,sober2125,,,False,164.0,2908.0,False,0.0,False,False,,False,False,True,6.0,0.0,0
585,kukiebenson,Kukie Benson 🇬🇭🇺🇸,"|| Faith.Hope.Love.
|| 9yr old (diagnosed 8th July, 2020)
||Type 1 Diabetes (T1D) Stories 
||Creating memories
Captions by mom @theroaming_ambassador",False,2145.0,507.0,False,5.0,False,False,,False,False,True,1337.0,29.5,1
586,shahab.rade,,"و یِک نَفر در اینجا بَرای ""نَفـــــس"" کِشیدَن ""تُـــــو"" را بَهانِه می کُند.",False,64.0,2901.0,False,1.0,False,False,,False,False,True,22.0,1.0,0
587,jeieldamina,Princess Jeiel Jewel,"1/3 of @triplejplus | co-founder @neptune3studios
Olive in @n3sbestfriendsintheworld",True,412060.0,170.0,False,9.0,False,False,,False,True,True,238.0,52794.0,1
588,andra_sarp,𝓐𓄼𝓝𓄼𝓓𓄼𝓡𓄼𝓐,"In HIM✝️👑.       𝓙𝓮 𝓷𝓮 𝓼𝓪𝓲𝓼 𝓺𝓾𝓸𝓲💫 <>❤️ &💡
𝘛𝘩𝘪𝘯𝘬𝘦𝘳 @andras_thoughts 
𝘍𝘰𝘰𝘥𝘪𝘦 @andrasfoodgram
𝘚𝘩𝘶𝘵𝘵𝘦𝘳𝘣𝘶𝘨 @andrasviews 
𝘊𝘰-𝘢𝘶𝘵𝘩𝘰𝘳 @climatechangetalks.cct",False,2967.0,1575.0,False,0.0,False,False,,True,False,True,18.0,,1
589,jshdh.35,,,False,64.0,2018.0,False,0.0,False,False,,False,False,True,21.0,1.0,0
590,groovykach,K A C H P O P P I N,"poseidon w the waves 🌊
@kachpoppin.automobile",False,2705.0,985.0,False,0.0,False,False,,True,False,True,24.0,,1
591,mobin_a6798,,,False,81.0,2191.0,False,0.0,False,False,,False,False,True,14.0,1.0,0
592,5x_77881,فطوم ♥️🌹,"‏‮m_argatsniyab ‬‏‪♫: 𝑺𝑶𝑺🔗. 
♫: 16: 𝒀.𝑶🐆. 
♫: 𝑰𝑹𝑨𝑸🇮🇶🌿.
 
- عيناها تقنع الملحدين بأنّ الله مُبدع .",False,94.0,6374.0,False,0.0,False,False,,False,False,True,4.0,9.0,0
593,reyhan138332,,,False,86.0,4627.0,False,0.0,False,False,,False,False,True,4.0,2.0,0
594,vel__concepts,Velvet Concepts,"Team of Corporate | Lifestyle Creatives
🇬🇭:+ 233 201554000
🇺🇸:+1 (614) 9675988
business@velvetconcepts.org
Non-Profit: @the_velvetfoundation",True,4726.0,1509.0,False,7.0,True,False,Business & Utility Services,False,False,True,117.0,192.5,1
595,adwoaasaabea,Nana Adjoa Asaabea,"▪️God’s precious jewel 💎 
▪️Wife of a KING💍
▪️Mother of twins 👩‍👧‍👧             
▪️G. Q.👸🏻",False,877.0,548.0,False,0.0,False,False,,True,False,True,11.0,,1
596,kharazian_gallery,⚜ طلا و جواهری خرازیان ⚜,"⚜𝐤𝐡𝐚𝐫𝐚𝐳𝐢𝐚𝐧_𝐠𝐚𝐥𝐥𝐞𝐫𝐲⚜
(ساری.میدان ساعت.مرکز تجاری مفیدی)
ارسال به سراسر ایران بافاکتور🛒💨
طراحی و ساخت هرگونه سفارش 🌐
01133303998 ☎️
09111519819 📲",False,137.0,7.0,False,0.0,False,False,,False,False,True,20.0,43.0,0
597,tolaodunsi,Tola Odunsi,"Founder @urbanvision360  
Executive Producer & Director @tmcseries @flawsomeseries  @fromlagoswithlovemov etc
 #talentmanagement #film #television",False,74880.0,2708.0,False,17.0,False,False,,False,False,True,1845.0,1146.5,1
598,mawukosiegu,Siegu mawuko,The Apostolic Burden 🔥,False,862.0,1119.0,False,1.0,False,False,,False,False,True,131.0,56.5,1
599,sala.r1878,,,False,50.0,2878.0,False,0.0,False,False,,False,False,True,4.0,4.5,0
600,afekualberta,Alberta Afeku,,False,249.0,623.0,False,3.0,False,False,,False,False,True,4.0,22.0,1
601,kobbydenkz,Emmanuel Kobby Denkz,"#Kobby, I'm still working on my masterpiece",False,811.0,723.0,False,6.0,False,False,,False,False,True,10.0,151.0,1
602,jnrgoddy,Goddy Opoku Jnr,"Highly determined boy, who believes so much in GOD!",False,1042.0,2961.0,False,0.0,False,False,,False,False,True,63.0,87.0,1
603,andy_oa,Andy,Grace doesn't ask for qualifications 👌,False,1231.0,1488.0,False,0.0,False,False,,True,False,True,9.0,,1
604,lady__jossy,Amponsah Amponsah Baah,"Data Scientist 
Wild honey 🍯 
Wild flower 🌺 
Gentle lioness 🦁",False,772.0,500.0,False,4.0,False,False,,False,False,True,18.0,47.5,1
605,therealgamanye,🇬🇭FRANCES-EVANGELINA ASHONG🇬🇭,"🎥YouTuber
| Content Creator| Influencer 
For inquiries/collaborations
📧francesashong57@gmail.com
📍Accra,Ghana 🇬🇭",True,10400.0,2562.0,False,9.0,False,False,,False,False,True,35.0,900.0,1
606,fard_ib,,,False,45.0,442.0,False,0.0,False,False,,False,False,True,4.0,1.0,0
607,loq__o190,علي ياسر,حساب للتفاعل,False,80.0,1733.0,False,0.0,False,False,,False,False,True,4.0,2.0,0
608,teamnatural_,#TeamNatural,"📍Dallas, Texas
It's not a fad, it's a movement! 
Founder-@ClassyC83
Tag #TeamNatural_ 🚫DMs
Advertising Inquiries↴",True,514516.0,1669.0,False,3.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,46570.0,1709.5,1
609,ali8090323,,,False,87.0,6033.0,False,0.0,False,False,,False,False,True,11.0,0.0,0
610,vorojak1930,mahdi,,False,90.0,1091.0,False,0.0,False,False,,True,False,True,2.0,,0
611,elea_tork,Elea T,,False,250.0,267.0,False,0.0,False,False,,False,False,True,5.0,21.0,1
612,alimmdi76,,,False,83.0,1915.0,False,0.0,False,False,,False,False,True,4.0,0.5,0
613,daniyal_real,𝔡𝔞𝔫𝔦𝔶𝔞𝔩,"༒☬𝐃𝐚𝐧𝐢𝐲𝐚𝐥 𝐚𝐥𝐢𝐦𝐨𝐡𝐚𝐦𝐦𝐚𝐝𝐢☬ ༒ 
🗜️𝐁𝐢𝐨𝐦𝐞𝐝𝐢𝐜𝐚𝐥 𝐞𝐧𝐠𝐢𝐧𝐞𝐞𝐫
📋𝐩𝐫𝐨𝐣𝐞𝐜𝐭 𝐦𝐚𝐧𝐚𝐠𝐞𝐦𝐞𝐧𝐭 (𝐎𝐱𝐟𝐨𝐫𝐝) & (𝐌𝐏𝐓)
🎖️مخترع 
 انجمن متخصصین تجهیزات پزشکی 🇮🇷
✍🏼𝐰𝐫𝐢𝐭𝐞𝐫
🎼𝐠𝐮𝐢𝐭𝐚𝐫𝐢𝐬𝐭",False,4592.0,1011.0,False,9.0,False,False,,False,False,True,6.0,1695.0,0
614,eshaqjohri,,,False,47.0,569.0,False,0.0,False,False,,False,False,True,23.0,0.0,0
615,nii_mantse__,Nii Tetteh,"#KingdomCitizen
Graphic Designer/Video Editor🧑🏾‍🎨💻
Link Up - nii.prodigy@live.co.uk 
🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭
🔵The Blues🔵🦁",False,913.0,802.0,False,2.0,False,False,,False,False,True,7.0,143.0,1
616,fatiep90,بک بده💋😐,مبم,False,94.0,1966.0,False,0.0,False,False,,False,False,True,22.0,1.0,0
617,__maku___,Naa Nortey,"Let what counts with God, count with you",False,580.0,567.0,False,0.0,False,False,,False,False,True,3.0,164.0,1
618,anitaaa437,,,False,130.0,4261.0,False,0.0,False,False,,False,False,True,4.0,2.5,0
619,mahdiyeh__1927,.مَـهْــدیـه.,".
🦋⁦❤️⁩",False,48.0,703.0,False,0.0,False,False,,True,False,True,0.0,,0
620,akaaka1444,,,False,63.0,2300.0,False,0.0,False,False,,False,False,True,22.0,0.0,0
621,dnkb_walker,Desmond Kweku Benyin Walker,"Fellow @ch_commonfutures
✊🏾Commitment Maker @cgiuniversity
📚Project Manager @arise_e.v
H.E J.A Kufuor Scholar @jakfoundationgh",True,1714.0,1298.0,False,7.0,False,False,,False,False,True,36.0,65.0,1
622,hamed123859,hamed,,False,155.0,6051.0,False,0.0,False,False,,False,False,True,5.0,2.0,0
623,tataloo.momo,,,False,117.0,5574.0,False,0.0,False,False,,False,False,True,4.0,5.0,0
624,diane.russet,Diane Russet,"•Filmmaker
•Media personality
•Brand Influencer 
•Founder @russetskitchen @drusset @russet.tv @ricorditheseries 
• 📧 dianerussetbookings@gmail.com",True,1709782.0,1272.0,False,10.0,False,False,,False,True,True,563.0,27647.0,1
